id,cedula,carnet,title,edad,direccion,telefono,cargaFam,description,updated_at,created_at,kind_id,user_id,asigned_id,project_id,category_id,priority_id,status_id
175,20202,20202,Jaime Mora 175,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
176,30303,30303,Jaime Mora 176,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
177,90909,909087,Jaime Mora 177,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
178,10090090,12345678,Jaime Mora 178,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
179,10919191,56432,Jaime Mora 179,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
180,1212120,4635223,Jaime Mora 180,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
181,0,0,Jaime Mora 181,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
182,1234565,324321,Jaime Mora 182,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
183,0,0,Jaime Mora 183,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
184,999,0,Jaime Mora 184,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
185,20202,20202,Jaime Mora 185,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
186,30303,30303,Jaime Mora 186,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
187,90909,909087,Jaime Mora 187,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
188,10090090,12345678,Jaime Mora 188,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
189,10919191,56432,Jaime Mora 189,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
190,1212120,4635223,Jaime Mora 190,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
191,0,0,Jaime Mora 191,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
192,1234565,324321,Jaime Mora 192,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
193,0,0,Jaime Mora 193,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
194,999,0,Jaime Mora 194,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
195,20202,20202,Jaime Mora 195,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
196,30303,30303,Jaime Mora 196,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
197,90909,909087,Jaime Mora 197,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
198,10090090,12345678,Jaime Mora 198,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
199,10919191,56432,Jaime Mora 199,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
200,1212120,4635223,Jaime Mora 200,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
1,0,0,Jaime Mora 1,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
2,1234565,324321,Jaime Mora 2,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
3,0,0,Jaime Mora 3,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
4,999,0,Jaime Mora 4,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
5,20202,20202,Jaime Mora 5,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
6,30303,30303,Jaime Mora 6,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
7,90909,909087,Jaime Mora 7,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
8,10090090,12345678,Jaime Mora 8,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
9,10919191,56432,Jaime Mora 9,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
10,1212120,4635223,Jaime Mora 10,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
11,0,0,Jaime Mora 11,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
12,1234565,324321,Jaime Mora 12,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
13,0,0,Jaime Mora 13,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
14,999,0,Jaime Mora 14,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
15,20202,20202,Jaime Mora 15,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
16,30303,30303,Jaime Mora 16,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
17,90909,909087,Jaime Mora 17,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
18,10090090,12345678,Jaime Mora 18,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
19,10919191,56432,Jaime Mora 19,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
20,1212120,4635223,Jaime Mora 20,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
21,0,0,Jaime Mora 21,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
22,1234565,324321,Jaime Mora 22,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
23,0,0,Jaime Mora 23,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
24,999,0,Jaime Mora 24,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
25,20202,20202,Jaime Mora 25,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
26,30303,30303,Jaime Mora 26,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
27,90909,909087,Jaime Mora 27,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
28,10090090,12345678,Jaime Mora 28,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
29,10919191,56432,Jaime Mora 29,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
30,1212120,4635223,Jaime Mora 30,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
31,0,0,Jaime Mora 31,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
32,1234565,324321,Jaime Mora 32,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
33,0,0,Jaime Mora 33,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
34,999,0,Jaime Mora 34,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
35,20202,20202,Jaime Mora 35,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
36,30303,30303,Jaime Mora 36,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
37,90909,909087,Jaime Mora 37,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
38,10090090,12345678,Jaime Mora 38,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
39,10919191,56432,Jaime Mora 39,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
40,1212120,4635223,Jaime Mora 40,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
41,0,0,Jaime Mora 41,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
42,1234565,324321,Jaime Mora 42,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
43,0,0,Jaime Mora 43,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
44,999,0,Jaime Mora 44,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
45,20202,20202,Jaime Mora 45,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
46,30303,30303,Jaime Mora 46,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
47,90909,909087,Jaime Mora 47,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
48,10090090,12345678,Jaime Mora 48,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
49,10919191,56432,Jaime Mora 49,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
50,1212120,4635223,Jaime Mora 50,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
51,0,0,Jaime Mora 51,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
52,1234565,324321,Jaime Mora 52,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
53,0,0,Jaime Mora 53,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
54,999,0,Jaime Mora 54,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
55,20202,20202,Jaime Mora 55,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
56,30303,30303,Jaime Mora 56,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
57,90909,909087,Jaime Mora 57,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
58,10090090,12345678,Jaime Mora 58,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
59,10919191,56432,Jaime Mora 59,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
60,1212120,4635223,Jaime Mora 60,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
61,0,0,Jaime Mora 61,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
62,1234565,324321,Jaime Mora 62,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
63,0,0,Jaime Mora 63,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
64,999,0,Jaime Mora 64,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
65,20202,20202,Jaime Mora 65,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
66,30303,30303,Jaime Mora 66,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
67,90909,909087,Jaime Mora 67,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
68,10090090,12345678,Jaime Mora 68,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
69,10919191,56432,Jaime Mora 69,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
70,1212120,4635223,Jaime Mora 70,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
71,0,0,Jaime Mora 71,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
72,1234565,324321,Jaime Mora 72,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
73,0,0,Jaime Mora 73,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
74,999,0,Jaime Mora 74,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
75,20202,20202,Jaime Mora 75,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
76,30303,30303,Jaime Mora 76,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
77,90909,909087,Jaime Mora 77,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
78,10090090,12345678,Jaime Mora 78,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
79,10919191,56432,Jaime Mora 79,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
80,1212120,4635223,Jaime Mora 80,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
81,0,0,Jaime Mora 81,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
82,1234565,324321,Jaime Mora 82,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
83,0,0,Jaime Mora 83,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
84,999,0,Jaime Mora 84,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
85,20202,20202,Jaime Mora 85,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
86,30303,30303,Jaime Mora 86,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
87,90909,909087,Jaime Mora 87,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
88,10090090,12345678,Jaime Mora 88,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
89,10919191,56432,Jaime Mora 89,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
90,1212120,4635223,Jaime Mora 90,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
91,0,0,Jaime Mora 91,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
92,1234565,324321,Jaime Mora 92,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
93,0,0,Jaime Mora 93,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
94,999,0,Jaime Mora 94,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
95,20202,20202,Jaime Mora 95,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
96,30303,30303,Jaime Mora 96,21,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-17 00:14:35,2017-07-16 21:41:11,1,1,14,14,33,1,2
97,90909,909087,Jaime Mora 97,24,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,1,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,2017-07-16 22:11:18,2017-07-16 21:43:17,1,1,NULL,14,35,1,1
98,10090090,12345678,Jaime Mora 98,35,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4120461205,8,Probando solicitud en sistema,2017-07-17 00:14:00,2017-07-16 22:53:28,1,1,14,14,34,1,2
99,10919191,56432,Jaime Mora 99,48,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,5,Prueba actualizando el campo asignado a...,2017-07-17 00:14:09,2017-07-16 23:01:34,1,1,14,14,35,1,2
100,1212120,4635223,Jaime Mora 100,27,Av. Aguerrevere. Edificio Michel. Piso 2. Pto. Aya,4160000101,4,Prueba del campo carga familiar en la inclusiÃ³n,2017-07-16 23:49:00,2017-07-16 23:43:36,1,1,14,14,33,1,1
101,0,0,Jaime Mora 101,0,,,0,Esto es una prueba luego de agregar campos adicionales,2017-07-14 12:41:36,2017-07-13 18:08:38,1,1,NULL,1,1,3,1
102,1234565,324321,Jaime Mora 102,46,Avenida Aguerrevere casa sin nÃºmero diagonal a XX,4160000101,5,Prueba del sistema,2017-07-17 00:13:35,2017-07-15 20:38:08,7,1,2,2,10,1,3
103,0,0,Jaime Mora 103,0,,,0,Solicitud del compaÃ±ero,NULL,2017-07-16 19:58:54,1,1,NULL,14,33,1,1
104,999,0,Jaime Mora 104,0,,,0,Casa de alimentaciÃ³n,NULL,2017-07-16 21:20:57,1,1,NULL,14,34,1,1
105,20202,20202,Jaime Mora 105,0,,,0,Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba Prueba ,NULL,2017-07-16 21:30:21,1,1,NULL,14,33,1,1
